timestamp,event,session_id,metadata
2025-09-09T11:37:22.844637,send_clicked,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""prompt_len"": 41}"
2025-09-09T11:37:25.102719,first_token,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 2257}"
2025-09-09T11:37:29.183756,response_complete,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 6340, ""chars"": 1170}"
2025-09-09T11:37:32.927791,send_clicked,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""prompt_len"": 48}"
2025-09-09T11:37:33.232687,first_token,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 307}"
2025-09-09T11:37:34.496499,response_complete,a05dd6fc-5493-4196-a331-bdfcd6f78685,"{""duration_ms"": 1571, ""chars"": 1097}"
2025-09-09T11:44:33.553864,send_clicked,50df867c-7588-42e3-b888-cf98167cfb14,"{""prompt_len"": 2}"
2025-09-09T11:44:44.329548,first_token,50df867c-7588-42e3-b888-cf98167cfb14,"{""duration_ms"": 10777}"
2025-09-09T11:44:48.520008,response_complete,50df867c-7588-42e3-b888-cf98167cfb14,"{""duration_ms"": 14968, ""chars"": 483}"
2025-09-09T11:47:24.202463,send_clicked,161d2069-3144-43e0-8d5e-c74cdea591fc,"{""prompt_len"": 3}"
2025-09-09T11:47:26.731356,first_token,161d2069-3144-43e0-8d5e-c74cdea591fc,"{""duration_ms"": 2529}"
2025-09-09T11:47:27.300948,response_complete,161d2069-3144-43e0-8d5e-c74cdea591fc,"{""duration_ms"": 3099, ""chars"": 280}"
2025-09-09T11:58:46.074271,send_clicked,d9c4cca4-355d-40c3-a6a2-e59850e89e22,"{""prompt_len"": 2}"
2025-09-09T11:58:48.602304,first_token,d9c4cca4-355d-40c3-a6a2-e59850e89e22,"{""duration_ms"": 2528}"
2025-09-09T11:58:49.242191,response_complete,d9c4cca4-355d-40c3-a6a2-e59850e89e22,"{""duration_ms"": 3169, ""chars"": 295}"
2025-09-09T12:04:05.375452,send_clicked,12454883-c3b3-4e9b-a471-9f7c00e1c1ae,"{""prompt_len"": 2}"
2025-09-09T12:04:08.962490,first_token,12454883-c3b3-4e9b-a471-9f7c00e1c1ae,"{""duration_ms"": 3587}"
2025-09-09T12:04:10.459259,response_complete,12454883-c3b3-4e9b-a471-9f7c00e1c1ae,"{""duration_ms"": 5086, ""chars"": 233}"
2025-09-09T12:08:18.356012,send_clicked,a5dbca15-98fc-4ac3-82a4-36b10e812771,"{""prompt_len"": 2}"
2025-09-09T12:08:21.112908,first_token,a5dbca15-98fc-4ac3-82a4-36b10e812771,"{""duration_ms"": 2757}"
2025-09-09T12:08:21.705455,response_complete,a5dbca15-98fc-4ac3-82a4-36b10e812771,"{""duration_ms"": 3351, ""chars"": 269}"
2025-09-09T12:19:31.025627,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 16}"
2025-09-09T12:19:33.582737,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2563}"
2025-09-09T12:19:35.670963,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 4652, ""chars"": 850}"
2025-09-09T12:19:50.858110,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 37}"
2025-09-09T12:19:53.103985,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2243}"
2025-09-09T12:19:55.419995,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 4560, ""chars"": 1020}"
2025-09-09T12:20:05.361222,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 21}"
2025-09-09T12:20:07.791054,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2427}"
2025-09-09T12:20:14.166746,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 8805, ""chars"": 1118}"
2025-09-09T12:20:32.222931,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 24}"
2025-09-09T12:20:34.566642,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2343}"
2025-09-09T12:20:38.309066,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 6087, ""chars"": 1162}"
2025-09-09T12:21:03.679995,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 42}"
2025-09-09T12:21:05.764184,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2084}"
2025-09-09T12:21:11.441141,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 7762, ""chars"": 1994}"
2025-09-09T12:21:23.825095,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 22}"
2025-09-09T12:21:28.764968,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 4939}"
2025-09-09T12:21:31.975516,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 8151, ""chars"": 989}"
2025-09-09T12:21:47.493681,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 36}"
2025-09-09T12:21:49.240335,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 1749}"
2025-09-09T12:21:53.873399,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 6383, ""chars"": 1423}"
2025-09-09T12:24:20.540181,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 48}"
2025-09-09T12:24:22.866855,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2332}"
2025-09-09T12:24:27.350375,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 6817, ""chars"": 1378}"
2025-09-09T12:25:31.918805,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 38}"
2025-09-09T12:25:34.169818,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2250}"
2025-09-09T12:25:38.474454,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 6556, ""chars"": 1893}"
2025-09-09T12:27:54.058905,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 41}"
2025-09-09T12:27:54.596233,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 538}"
2025-09-09T12:27:56.384463,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2326, ""chars"": 1553}"
2025-09-09T12:28:07.797170,translate_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""target"": ""roman_urdu""}"
2025-09-09T12:28:14.702838,translate_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""target"": ""roman_urdu""}"
2025-09-09T12:28:48.330860,send_clicked,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""prompt_len"": 33}"
2025-09-09T12:28:50.946766,first_token,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 2617}"
2025-09-09T12:28:53.647201,response_complete,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""duration_ms"": 5318, ""chars"": 733}"
2025-09-09T12:29:57.473220,lead_submitted,d8a0c0af-3a10-431f-b5e3-69c53d4e477d,"{""city"": ""Islamabad"", ""age_band"": ""25-39"", ""dependents"": 2, ""budget_pkr"": 50000, ""intent"": ""buy""}"
2025-09-09T12:31:30.548775,send_clicked,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""prompt_len"": 52}"
2025-09-09T12:31:32.790466,first_token,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 2241}"
2025-09-09T12:31:37.181031,response_complete,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 6633, ""chars"": 1209}"
2025-09-09T12:33:15.287770,lead_submitted,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""city"": ""Islamabad"", ""age_band"": ""25-39"", ""dependents"": 1, ""budget_pkr"": 500, ""intent"": ""inquire""}"
